Date,Open,High,Low,Close,Adj Close,Volume
2021-12-14,32.230000,32.380001,31.200001,32.299999,32.299999,45998500
2021-12-15,31.500000,31.840000,29.059999,30.790001,30.790001,80802100
2021-12-16,31.049999,31.639999,29.750000,30.070000,30.070000,42744100
2021-12-17,29.530001,30.510000,28.020000,30.000000,30.000000,54537300
2021-12-20,29.450001,29.459999,27.790001,28.160000,28.160000,56945600
2021-12-21,28.730000,30.250000,28.670000,30.160000,30.160000,73653200
2021-12-22,29.559999,30.379999,29.330000,29.850000,29.850000,38368900
2021-12-23,29.610001,30.799999,28.969999,30.520000,30.520000,38379700
2021-12-27,30.389999,31.320000,29.809999,29.959999,29.959999,36081100
2021-12-28,29.879999,30.190001,29.469999,29.629999,29.629999,28807200
2021-12-29,29.559999,29.620001,27.520000,28.250000,28.250000,51169700
2021-12-30,27.889999,33.040001,27.799999,32.419998,32.419998,137245800
2021-12-31,32.040001,32.980000,31.660000,31.680000,31.680000,67569200
2022-01-03,33.520000,33.799999,31.879999,33.470001,33.470001,64286500
2022-01-04,33.349998,33.389999,31.110001,31.580000,31.580000,47866800
2022-01-05,30.969999,31.940001,29.780001,29.879999,29.879999,42442700
2022-01-06,30.010000,30.540001,28.280001,29.309999,29.309999,48723200
2022-01-07,29.450001,30.420000,28.780001,29.299999,29.299999,40781500
2022-01-10,29.000000,29.160000,27.780001,28.910000,28.910000,44833600
2022-01-11,28.850000,30.440001,28.469999,30.020000,30.020000,41475700
2022-01-12,31.200001,31.860001,30.340000,31.680000,31.680000,54271700
2022-01-13,31.680000,31.850000,30.480000,30.480000,30.480000,35401300
2022-01-14,30.280001,31.320000,30.080000,30.950001,30.950001,34862600
2022-01-18,30.030001,30.910000,29.600000,29.610001,29.610001,33258200
2022-01-19,29.719999,30.150000,28.610001,28.629999,28.629999,34011800
2022-01-20,29.459999,30.879999,29.049999,29.129999,29.129999,45217100
2022-01-21,28.980000,28.990000,27.219999,27.350000,27.350000,60210500
2022-01-24,25.730000,25.980000,23.100000,24.870001,24.870001,94119800
2022-01-25,24.160000,25.010000,23.379999,23.790001,23.790001,53047000
2022-01-26,24.600000,24.780001,22.530001,22.660000,22.660000,72125700
2022-01-27,22.799999,22.809999,20.959999,21.110001,21.110001,78287900
2022-01-28,20.660000,21.320000,19.309999,20.900000,20.900000,96701100
2022-01-31,21.730000,24.639999,21.600000,24.510000,24.510000,96028800
2022-02-01,24.889999,25.230000,23.559999,24.840000,24.840000,81994300
2022-02-02,24.889999,24.889999,23.010000,23.760000,23.760000,60475400
2022-02-03,22.959999,24.620001,22.950001,23.129999,23.129999,55361300
2022-02-04,23.459999,24.320000,22.730000,23.959999,23.959999,45771700
2022-02-07,23.780001,24.780001,23.530001,23.990000,23.990000,39661800
2022-02-08,23.990000,24.860001,23.540001,24.690001,24.690001,42607200
2022-02-09,25.450001,26.240000,25.049999,26.100000,26.100000,56547700
2022-02-10,25.049999,26.410000,25.020000,25.350000,25.350000,54337700
2022-02-11,24.990000,25.680000,23.700001,24.100000,24.100000,47870100
2022-02-14,23.760000,24.540001,23.340000,23.790001,23.790001,41441600
2022-02-15,24.309999,25.840000,24.200001,25.790001,25.790001,47215200
2022-02-16,25.400000,25.840000,25.049999,25.610001,25.610001,32627200
2022-02-17,25.240000,26.270000,24.650000,24.719999,24.719999,34541600
2022-02-18,24.780001,24.790001,22.740000,23.209999,23.209999,52112700
2022-02-22,22.360001,22.959999,21.320000,21.770000,21.770000,56038200
2022-02-23,22.020000,22.500000,20.450001,20.459999,20.459999,49465100
2022-02-24,18.500000,21.309999,18.469999,21.219999,21.219999,77198400
2022-02-25,21.330000,21.570000,20.190001,20.940001,20.940001,56994000
2022-02-28,21.430000,23.150000,20.940001,22.840000,22.840000,83996600
2022-03-01,22.559999,23.350000,21.730000,21.870001,21.870001,50402000
2022-03-02,21.900000,22.209999,20.629999,21.770000,21.770000,47212000
2022-03-03,21.730000,21.809999,19.719999,19.879999,19.879999,69419400
2022-03-04,20.090000,20.290001,18.549999,18.629999,18.629999,68403300
2022-03-07,18.850000,20.030001,18.040001,18.120001,18.120001,79649600
2022-03-08,18.230000,18.750000,17.580000,17.980000,17.980000,74932400
2022-03-09,18.559999,20.549999,18.510000,20.170000,20.170000,84306700
2022-03-10,19.000000,19.100000,17.219999,17.770000,17.770000,105883600
2022-03-11,18.110001,18.129999,16.070000,16.070000,16.070000,93265200
2022-03-14,15.090000,15.740000,13.820000,14.100000,14.100000,115290300
2022-03-15,13.480000,15.350000,13.010000,14.930000,14.930000,139771600
2022-03-16,17.639999,18.770000,16.780001,18.750000,18.750000,168011700
2022-03-17,17.930000,18.830000,17.440001,18.820000,18.820000,93328900
2022-03-18,18.830000,21.240000,18.549999,20.860001,20.860001,128531700
2022-03-21,20.750000,21.200001,19.330000,20.260000,20.260000,89586400
2022-03-22,20.840000,22.090000,20.590000,21.770000,21.770000,79808500
2022-03-23,21.600000,22.600000,20.889999,21.870001,21.870001,88922000
2022-03-24,22.000000,22.120001,20.660000,21.980000,21.980000,97155000
2022-03-25,20.309999,20.750000,19.350000,19.910000,19.910000,106936200
2022-03-28,20.420000,21.230000,20.320000,21.209999,21.209999,75247200
2022-03-29,21.580000,21.959999,21.020000,21.879999,21.879999,65946100
2022-03-30,21.830000,23.860001,21.629999,22.170000,22.170000,114646500
2022-03-31,22.280001,22.280001,20.760000,21.049999,21.049999,77641400
2022-04-01,22.410000,23.219999,21.559999,21.930000,21.930000,110169300
2022-04-04,23.309999,23.940001,22.780001,23.850000,23.850000,101280500
2022-04-05,23.969999,23.980000,22.440001,22.469999,22.469999,69772000
2022-04-06,22.040001,22.080000,20.930000,21.680000,21.680000,73501100
2022-04-07,21.490000,21.680000,19.730000,20.360001,20.360001,82617000
2022-04-08,20.110001,20.709999,19.830000,20.000000,20.000000,59574300
2022-04-11,18.049999,20.070000,17.770000,19.700001,19.700001,93693800
2022-04-12,20.030001,20.270000,19.219999,19.459999,19.459999,51210800
2022-04-13,19.549999,20.559999,19.030001,20.420000,20.420000,57163200
2022-04-14,20.090000,20.400000,19.530001,19.650000,19.650000,43937500
2022-04-18,19.510000,19.639999,18.510000,19.170000,19.170000,40647500
2022-04-19,19.049999,19.889999,18.360001,19.870001,19.870001,43395000
2022-04-20,19.379999,19.450001,18.070000,18.150000,18.150000,53336400
2022-04-21,18.340000,18.700001,16.980000,17.150000,17.150000,61501400
2022-04-22,17.350000,18.290001,17.120001,17.180000,17.180000,60727300
2022-04-25,16.809999,17.420000,16.180000,17.309999,17.309999,54990900
2022-04-26,17.240000,17.410000,16.160000,16.360001,16.360001,52771600
2022-04-27,16.520000,17.690001,16.520000,16.760000,16.760000,56633000
2022-04-28,16.900000,17.240000,15.910000,16.930000,16.930000,53118500
2022-04-29,17.780001,18.190001,16.660000,16.700001,16.700001,62933900
2022-05-02,16.530001,17.500000,16.400000,17.500000,17.500000,56156200
2022-05-03,17.290001,17.840000,16.950001,17.530001,17.530001,44062200
2022-05-04,17.180000,18.219999,16.719999,18.129999,18.129999,53869900
2022-05-05,17.410000,17.520000,14.870000,15.380000,15.380000,95761700
2022-05-06,15.610000,15.810000,14.460000,14.920000,14.920000,57655100
2022-05-09,14.330000,14.530000,13.480000,13.550000,13.550000,63121000
2022-05-10,14.260000,14.680000,12.860000,13.440000,13.440000,77181800
2022-05-11,13.790000,14.360000,12.640000,12.710000,12.710000,86081300
2022-05-12,12.480000,13.750000,11.670000,13.100000,13.100000,83180600
2022-05-13,13.700000,14.410000,13.540000,14.310000,14.310000,63558000
2022-05-16,14.810000,15.430000,14.280000,14.550000,14.550000,82270000
2022-05-17,15.310000,16.690001,15.260000,16.629999,16.629999,93233100
2022-05-18,16.290001,16.930000,15.660000,15.830000,15.830000,72865500
2022-05-19,16.110001,16.889999,15.790000,16.660000,16.660000,61191000
2022-05-20,17.500000,17.600000,15.680000,16.440001,16.440001,86108900
2022-05-23,15.800000,16.010000,15.240000,16.000000,16.000000,65594700
2022-05-24,15.530000,15.530000,14.400000,14.630000,14.630000,48413500
2022-05-25,14.790000,15.000000,14.090000,14.640000,14.640000,44911100
2022-05-26,14.520000,16.129999,14.330000,16.030001,16.030001,64243800
2022-05-27,16.160000,16.690001,15.670000,16.570000,16.570000,51414800
2022-05-31,17.770000,17.920000,16.760000,17.389999,17.389999,96583300
2022-06-01,17.590000,18.930000,17.480000,17.570000,17.570000,92493700
2022-06-02,17.540001,18.850000,16.990000,18.850000,18.850000,77825000
2022-06-03,18.420000,18.740000,17.809999,18.080000,18.080000,57507700
2022-06-06,18.990000,19.799999,18.799999,19.180000,19.180000,68726800
2022-06-07,18.980000,19.680000,18.600000,19.650000,19.650000,49357200
2022-06-08,20.320000,20.450001,19.860001,20.379999,20.379999,65311600
2022-06-09,18.719999,19.680000,18.450001,18.820000,18.820000,73635000
2022-06-10,18.860001,19.180000,17.809999,18.139999,18.139999,61204800
2022-06-13,17.320000,17.490000,15.840000,15.990000,15.990000,60529400
2022-06-14,16.530001,19.090000,16.490000,18.660000,18.660000,105582700
2022-06-15,18.959999,20.260000,18.180000,20.110001,20.110001,121426000
2022-06-16,19.180000,19.930000,18.469999,19.180000,19.180000,77244500
2022-06-17,19.770000,20.889999,19.730000,20.770000,20.770000,81866600
2022-06-21,21.840000,23.100000,21.580000,22.660000,22.660000,90287700
2022-06-22,22.340000,23.129999,21.930000,22.549999,22.549999,81297100
2022-06-23,23.110001,23.209999,22.230000,23.049999,23.049999,77502800
2022-06-24,23.219999,24.170000,23.160000,24.080000,24.080000,66884700
2022-06-27,24.129999,24.430000,22.850000,22.950001,22.950001,61701600
2022-06-28,22.360001,23.450001,22.020000,22.360001,22.360001,76228500
2022-06-29,20.760000,22.280001,20.600000,21.860001,21.860001,71582000
2022-06-30,21.860001,22.120001,20.900000,21.719999,21.719999,53074100
2022-07-01,22.320000,22.500000,20.950001,21.360001,21.360001,56786500
2022-07-05,21.040001,22.200001,20.350000,22.180000,22.180000,50537400
2022-07-06,21.809999,21.840000,20.260000,20.830000,20.830000,58981700
2022-07-07,21.400000,23.100000,21.360001,22.500000,22.500000,72102000
2022-07-08,22.160000,23.280001,21.660000,22.600000,22.600000,48823200
2022-07-11,21.600000,21.740000,20.500000,20.570000,20.570000,54656800
2022-07-12,20.410000,21.190001,20.040001,20.870001,20.870001,49780800
2022-07-13,20.230000,21.799999,20.230000,21.090000,21.090000,50089200
2022-07-14,21.059999,21.450001,20.660000,21.049999,21.049999,39870500
2022-07-15,20.840000,20.900000,19.930000,20.719999,20.719999,41251400
2022-07-18,20.959999,21.820000,20.600000,20.840000,20.840000,40382300
2022-07-19,21.100000,21.100000,19.520000,20.200001,20.200001,63211700
2022-07-20,20.010000,20.950001,20.010000,20.370001,20.370001,40381200
2022-07-21,20.160000,21.170000,20.160000,20.680000,20.680000,39842100
2022-07-22,20.719999,20.780001,19.000000,19.240000,19.240000,55532400
2022-07-25,18.980000,19.500000,18.770000,19.330000,19.330000,30357200
2022-07-26,19.350000,19.740000,18.910000,19.040001,19.040001,27669900
2022-07-27,19.139999,19.500000,18.750000,19.379999,19.379999,32854100
2022-07-28,19.180000,19.549999,18.590000,19.490000,19.490000,31078800
2022-07-29,18.809999,19.840000,18.660000,19.730000,19.730000,36839900
2022-08-01,20.190001,20.760000,19.870001,20.180000,20.180000,54375800
2022-08-02,19.680000,20.950001,19.610001,20.180000,20.180000,51262000
2022-08-03,20.309999,20.370001,19.430000,20.299999,20.299999,44049900
2022-08-04,20.389999,21.469999,20.330000,20.900000,20.900000,37737400
2022-08-05,20.530001,20.680000,19.879999,20.219999,20.219999,33986800
2022-08-08,20.250000,20.790001,20.150000,20.170000,20.170000,29584800
2022-08-09,20.230000,20.240000,19.010000,19.170000,19.170000,38118400
2022-08-10,19.580000,20.070000,19.070000,20.049999,20.049999,35345700
2022-08-11,20.400000,21.969999,20.080000,20.820000,20.820000,56333100
2022-08-12,20.260000,21.170000,19.790001,21.110001,21.110001,34871600
2022-08-15,20.510000,21.549999,20.469999,21.299999,21.299999,36347500
2022-08-16,21.150000,21.150000,20.410000,20.910000,20.910000,32103200
2022-08-17,20.680000,21.020000,20.059999,20.080000,20.080000,26455900
2022-08-18,20.020000,20.180000,19.510000,19.910000,19.910000,21640100
2022-08-19,19.620001,19.709999,18.920000,19.049999,19.049999,24152800
2022-08-22,18.879999,19.260000,18.660000,18.950001,18.950001,27327900
2022-08-23,18.690001,18.799999,17.730000,18.290001,18.290001,34210200
2022-08-24,18.010000,19.230000,18.000000,18.870001,18.870001,29271000
2022-08-25,19.430000,20.370001,18.760000,20.080000,20.080000,42455900
2022-08-26,20.770000,21.260000,19.809999,19.920000,19.920000,61525400
2022-08-29,19.660000,20.670000,19.639999,19.809999,19.809999,33245000
2022-08-30,19.850000,20.219999,19.299999,19.830000,19.830000,29823800
2022-08-31,20.110001,20.379999,19.280001,19.910000,19.910000,39383500
2022-09-01,19.280001,19.350000,18.090000,18.790001,18.790001,47665700
2022-09-02,18.430000,18.650000,17.709999,17.730000,17.730000,43949100
2022-09-06,17.600000,17.809999,17.090000,17.110001,17.110001,32485200
2022-09-07,16.540001,18.370001,16.540001,17.480000,17.480000,58645900
2022-09-08,17.370001,17.700001,16.990000,17.680000,17.680000,30397400
2022-09-09,18.400000,19.590000,18.290001,19.115000,19.115000,48082007
